KT944033	Lutimaribacter marinistellae
AB627076	Lutimaribacter litoralis
KC196071	Shimia haliotis
LC008540	Shimia sagamensis
FJ976449	Shimia isoporae
AY962292	Shimia marina
KC169813	Shimia biformata
KT223370	Marinibacterium profundimaris
FR727679	Tropicibacter multivorans
AY962295	Citreimonas salinaria
JX306766	Cribrihabitans marinus
DQ120728	Pseudodonghicola xiamenensis
KC169815	Youngimonas vesicularis
KF906718	Roseivivax atlanticus
KF307638	Roseivivax marinus
D85829	Roseivivax halodurans
KM058064	Roseivivax jejudonensis
HQ615878	Roseivivax sediminis
D85831	Roseivivax halotolerans
FJ593905	Roseivivax isoporae
KC018453	Roseivivax pacificus
FJ897782	Roseivivax roseus
JQ807220	Litorisediminicola beolgyonensis
FJ875966	Roseivivax lentus
AJ877265	Yangia pacifica
AB576006	Poseidonocella sedimentorum
AB576005	Poseidonocella pacifica
DQ667965	Donghicola eburneus
KP901250	Donghicola tyrosinivorans
KP063901	Seohaeicola zhoushanensis
AM983542	Loktanella pyoseonensis
KJ855316	Loktanella aestuariicola
AB688112	Loktanella cinnabarina
KC987356	Loktanella soesokkakensis
KJ569528	Loktanella variabilis
AY600300	Loktanella hongkongensis
KU167715	Pseudoroseicyclus aestuarii
EU338486	Rubellimicrobium aerolatum
EF547368	Rubellimicrobium mesophilum
AJ844281	Rubellimicrobium thermophilum
GU109478	Rubellimicrobium roseum
GQ359327	Salinovum rubellum
AY424896	Oceanicola granulosus
AJ605747	Roseisalinus antarcticus
DQ640643	Wenxinia marina
KF748921	Wenxinia saemankumensis
AJ315682	Roseicyclus mahoneyensis
AJ864469	Paracoccus bengalensis
Y16933	Paracoccus pantotrophus
AY014174	Paracoccus versutus
AF250334	Paracoccus methylutens
KJ653224	Paracoccus panacisoli
KJ960184	Paracoccus sanguinis
GU129567	Paracoccus sphaerophysae
DQ423482	Paracoccus halophilus
KU696538	Paracoccus aestuariivivens
DQ512861	Paracoccus sulfuroxidans
LN650666	Paracoccus cavernae
KF924610	Paracoccus pacificus
KT634253	Paracoccus acridae
Y13827	Paracoccus alkenifer
AY014175	Paracoccus solventivorans
D32241	Paracoccus kocurii
AB187584	Paracoccus koreensis
KR052005	Paracoccus angustae
D32240	Paracoccus aminovorans
EU725799	Paracoccus huijuniae
AY014173	Paracoccus yeei
D32242	Paracoccus thiocyanatus
KC243677	Paracoccus communis
AF250332	Paracoccus kondratievae
Y16927	Paracoccus denitrificans
HQ336256	Paracoccus limosus
AB727354	Paracoccus laeviglucosivorans
EU660389	Paracoccus chinensis
FJ842690	Paracoccus niistensis
KX427102	Paracoccus contaminans
AB185957	Paracoccus marinus
GQ250442	Paracoccus caeni
AF461158	Paracoccus zeaxanthinifaciens
DQ342239	Paracoccus homiensis
GQ260189	Paracoccus fistulariae
FJ593906	Paracoccus isoporae
DQ923133	Paracoccus saliphilus
AF030436	Methylarcula marina
AF030437	Methylarcula terricola
JN662389	Paracoccus rhizosphaerae
DQ108402	Paracoccus tibetensis
KX456189	Paracoccus hibisci
EF660757	Paracoccus aestuarii
AB006899	Paracoccus carotinifaciens
Y12703	Paracoccus marcusii
AY189743	Paracoccus haeundaensis
AJ428275	Paracoccus seriniphilus
AY014177	Paracoccus alcaliphilus
GQ281379	Paracoccus stylophorae
JX126474	Paracoccus sediminis
AY014176	Paracoccus aminophilus
KJ451483	Paracoccus lutimaris
AM408117	Rhodobacter vinaykumarii
FJ386516	Gemmobacter caeni
EU289803	Gemmobacter nanjingensis
JN104393	Gemmobacter lanyuensis
EU313813	Gemmobacter aquaticus
FJ906694	Gemmobacter fontiphilus
FR733676	Gemmobacter aquatilis
AM399030	Cereibacter changlensis
HQ111526	Gemmobacter tilapiae
JN620361	Gemmobacter megaterium
AB101543	Gemmobacter nectariphilus
FJ196030	Pseudorhodobacter antarcticus
D88522	Pseudorhodobacter ferrugineus
JN247434	Pseudorhodobacter wandonensis
GU086365	Pseudorhodobacter aquimaris
KX771233	Pseudorhodobacter ponti
KM978076	Pseudorhodobacter collinsensis
KT163920	Pseudorhodobacter psychrotolerans
KT985055	Pseudorhodobacter sinensis
KT985057	Pseudorhodobacter aquaticus
AM398152	Rhodobacter johrii
X53853	Rhodobacter sphaeroides
AM421024	Rhodobacter megalophilus
D70846	Rhodobacter azotoformans
KF112835	Halodurantibacterium flavum
AF452106	Haematobacter massiliensis
DQ342315	Haematobacter missouriensis
AM748926	Rhodobacter aestuarii
KU671051	Thioclava arenosa
AM745438	Rhodobacter maris
LT009496	Rhodobacter sediminis
HE572577	Rhodobacter viridis
D16428	Rhodobacter capsulatus
JN797511	Paenirhodobacter enshiensis
KF268394	Falsirhodobacter deserti
HE662814	Falsirhodobacter halotolerans
HQ392507	Tabrizicola aquatica
DQ342322	Rhodobacter blasticus
KM407667	Gemmobacter intermedius
EF554833	Rhodobaca barguzinensis
AF248638	Rhodobaca bogoriensis
DQ659236	Roseinatronobacter monicus
AJ605746	Roseibaca ekhonensis
AF249749	Roseinatronobacter thiooxidans
FJ196006	Roseicitreum antarcticum
FR827899	Albirhodobacter marinus
KC222646	Defluviimonas alba
KF944301	Frigidibacter albus
FN669139	Rhodovulum phaeolacus
Y15012	Rhodovulum robiginosum
D16418	Rhodovulum adriaticum
FR828479	Rhodovulum bhavnagarense
AM180953	Rhodovulum imhoffii
Y15011	Rhodovulum iodosum
KJ889015	Confluentimicrobium lipolyticum
KP272155	Confluentimicrobium naphthalenivorans
AJ891122	Rhodovulum marinum
LN908891	Rhodovulum algae
D16423	Rhodovulum sulfidophilum
HE983843	Rhodovulum viride
AM180707	Rhodovulum visakhapatnamense
AM748927	Rhodovulum kholense
LN866627	Rhodovulum aestuarii
HG529993	Rhodovulum mangrovi
HE680093	Rhodovulum salis
EU741680	Rhodovulum steppense
D16419	Rhodovulum strictum
AM921780	Rhodovulum lacipunicei
EU741685	Rhodovulum tesquicola
D16426	Rhodovulum euryhalinum
AF465833	Albidovulum inexpectatum
HQ709061	Albidovulum xiamenense
JN642270	Defluviimonas aestuarii
KM099069	Defluviimonas aquaemixtae
AM403214	Defluviimonas denitrificans
HM050420	Defluviimonas indica
KM077019	Rhodobaculum claviforme
D16421	Rhodobacter veldkampii
DQ280370	Albimonas donghaensis
JN837486	Albimonas pacifica
U88042	Amaricoccus macauensis
U88043	Amaricoccus veronensis
U88044	Amaricoccus tamworthensis
U88041	Amaricoccus kaplicensis
JQ864435	Oceanicella actignis
HQ709062	Pleomorphobacterium xiamenense
EU857676	Rubribacterium polymorphum
D85834	Rubrimonas cliftonensis
EU819081	Henriciella aquimarina
EF660760	Henriciella marina
FJ230835	Henriciella litoralis
FM202497	Ponticaulis koreensis
CP000158	Hyphomonas neptunium
AF082795	Hyphomonas rosenbergii
AF082794	Hyphomonas hirschiana
AJ227813	Hyphomonas polymorpha
KF863137	Hyphomonas chukchiensis
AF082797	Hyphomonas oceanitis
AF082791	Hyphomonas johnsonii
KF863136	Hyphomonas beringensis
KF863140	Hyphomonas atlantica
AF082790	Hyphomonas adhaerens
AJ227814	Hyphomonas jannaschiana
AJ421782	Hirschia baltica
JQ995780	Hirschia litorea
FM202386	Hirschia maritima
AB795010	Algimonas ampicilliniresistens
AB689189	Algimonas porphyrae
KJ144186	Algimonas arctica
FJ230838	Litorimonas taeanensis
AY576758	Hellea balneolensis
JQ965646	Fretibacter rubidus
EF495229	Robiginitomaculum antarcticum
AJ227811	Glycocaulis abyssi
KF112836	Glycocaulis albus
KC222643	Glycocaulis alkaliphilus
JQ045549	Marinicauda pacifica
AJ309862	Oceanicaulis alexandrii
HM035090	Oceanicaulis stylophorae
AJ578476	Woodsholea maritima
AJ227806	Maricaulis salignorans
AJ227804	Maricaulis washingtonensis
AJ227802	Maricaulis maris
AJ227808	Maricaulis parjimensis
AJ301667	Maricaulis virginensis
KR611720	Hyphobacterium vulgare
JQ778314	Parvularcula dongshanensis
EU346850	Parvularcula lutaonensis
AF544015	Parvularcula bermudensis
KJ782430	Aquisalinus flavus
KM199855	Parvularcula flava
KF153051	Amphiplicatus metriothermophilus
KR078282	Pyruvatibacter mobilis
AF131295	Sphingomonas aquatilis
AB055863	Sphingomonas melonis
EU707561	Sphingomonas jinjuensis
AJ227812	Sphingomonas leidyi
JN196137	Sphingomonas kyungheensis
AJ429236	Sphingomonas aurantiaca
AJ429239	Sphingomonas faeni
AJ429240	Sphingomonas aerolata
FJ834325	Sphingomonas rubra
HQ439186	Sphingomonas cynarae
EF363714	Sphingomonas insulae
Y09637	Sphingomonas pruni
Y09638	Sphingomonas mali
KF551120	Sphingomonas hylomeconis
KT000387	Sphingomonas qilianensis
HE974351	Sphingomonas canadensis
GQ161989	Sphingomonas alpina
AB018439	Sphingomonas oligophenolica
AB021370	Sphingomonas echinoides
GQ253122	Sphingomonas glacialis
KT309085	Sphingomonas aquatica
EF660755	Sphingomonas aestuarii
KC118516	Sphingomonas hengshuiensis
AB166883	Sphingomonas soli
Y09639	Sphingomonas asaccharolytica
AM229669	Sphingomonas mucosissima
KF915801	Sphingomonas panaciterrae
DQ178975	Sphingomonas dokdonensis
KJ934256	Sphingomonas morindae
FJ434127	Sphingomonas oligoaromativorans
EF467848	Sphingomonas polyaromaticivorans
KU312690	Sphingomonas naphthae
EU099873	Stakelama sediminis
KM819014	Sphingomonas panacis
AF131296	Sphingomonas koreensis
AB033947	Sphingomonas azotifigens
X97776	Sphingomonas trueperi
AJ243751	Sphingomonas pituitosa
KC735149	Sphingomonas naasensis
KF551181	Sphingomonas gei
KC252615	Sphingomonas kyeonggiensis
AJ575817	Sphingomonas abaci
KU053645	Sphingomonas metalli
JQ608326	Sphingomonas guangdongensis
KC735148	Sphingomonas aerophila
AB428568	Sphingomonas japonica
JX566547	Sphingomonas yantingensis
FJ754464	Sphingomonas xinjiangensis
HM629444	Sphingomonas endophytica
AY453855	Sphingomonas phyllosphaerae
AY894691	Sphingomonas yunnanensis
HM204925	Sphingomonas ginsenosidimutans
U37337	Sphingomonas paucimobilis
D84529	Sphingomonas sanguinis
AM412238	Sphingomonas pseudosanguinis
D84520	Sphingomonas roseiflava
AB071955	Sphingomonas yabuuchiae
D13724	Sphingomonas parapaucimobilis
AJ871435	Sphingomonas desiccabilis
AB248285	Sphingomonas molluscorum
FJ194436	Sphingomonas hankookensis
AJ575818	Sphingomonas panni
JQ608327	Sphingomonas gimensis
HQ224549	Sphingomonas jejuensis
KF437572	Rhizorhabdus argentea
KP064570	Rhizorhabdus dicambivorans
JN591314	Sphingomonas starnbergensis
EF530202	Sphingomonas histidinilytica
AB021492	Sphingomonas wittichii
X94101	Sphingomonas haloaromaticamans
HM159118	Sphingomonas laterariae
HM193517	Sphingomonas formosensis
KU535675	Sphingomonas prati
KF876174	Sphingomonas arantia
AJ009706	Sphingomonas fennica
AF281031	Zymomonas mobilis subsp. mobilis
AF281032	Zymomonas mobilis subsp. pomaceae
EU581829	Stakelama pacifica
KT321369	Sphingoaurantiacus capsulatus
KP274054	Sphingoaurantiacus polygranulatus
KF737330	Polymorphobacter fuscus
KP013180	Polymorphobacter glacialis
AB649056	Polymorphobacter multimanifer
AY902680	Sandarakinorhabdus limnophila
KP859572	Sphingomonas vulcanisoli
DQ789172	Sphingomonas sanxanigenens
KP172592	Sphingomonas zeicaulis
FJ948169	Hephaestia caeni
HF544321	Sphingomonas fonticola
LN864675	Sphingomonas piscinae
KU179043	Sphingomonas faucium
AB264131	Sphingomonas jaspsi
EU707560	Sphingomonas oryziterrae
KM658502	Sphingomonas flava
JQ772481	Sphingomonas daechungensis
JF922305	Sphingomonas lutea
AB258386	Sphingomonas sediminicola
AB277583	Sphingomonas astaxanthinifaciens
AY769083	Sphingomonas kaistensis
KF214258	Sphingomonas lacus
AB245347	Sphingomonas ginsengisoli
Y10678	Sandaracinobacter sibiricus
EU682685	Sphingomonas changbaiensis
HQ449390	Sphingomonas indica
FJ442859	Sphingosinicella vermicomposti
AB084247	Sphingosinicella microcystinivorans
AY950663	Sphingosinicella xenopeptidilytica
DQ087403	Sphingosinicella soli
JQ046313	Sphingobium cupriresistens
JN646865	Sphingobium czechense
EF465534	Sphingobium rhizovicinum
HQ830159	Sphingobium barthaii
DQ092757	Sphingobium fuliginis
EF534725	Sphingobium lucknowense
AY519129	Sphingobium indicum
EF190507	Sphingobium chinhatense
AY519130	Sphingobium francense
AF039168	Sphingobium japonicum
AF159257	Sphingobium chungbukense
X87161	Sphingobium chlorophenolicum
KF437546	Sphingobium mellinum
EU781657	Sphingobium quisquiliarum
AB022428	Sphingobium herbicidovorans
AM998824	Sphingobium vermicomposti
AB047364	Sphingobium amiense
JN591313	Sphingobium limneticum
EU009209	Sphingobium scionense
D13728	Sphingobium yanoikuyae
HQ667767	Sphingobium fontiphilum
JN695620	Sphingobium baderi
FJ686047	Sphingobium wenxiniae
FJ373058	Sphingobium faniae
AB040739	Sphingobium cloacae
EF207155	Sphingobium ummariense
AB021416	Sphingobium abikonense
EU675846	Sphingobium lactosutens
AM489507	Sphingobium olei
KR712272	Sphingobium hydrophobicum
X94098	Sphingobium xenophagum
KP257600	Sphingobium phenoxybenzoativorans
AM181012	Sphingobium aromaticiconvertens
KF551123	Sphingobium endophyticum
HM748834	Sphingobium jiangsuense
EU095328	Sphingobium qiguonii
FJ177535	Sphingobium vulgare
KF437579	Sphingobium xanthum
FJ796422	Sphingobium subterraneum
JQ060960	Sphingobium sufflavum
JN591315	Sphingobium boeckii
D13737	Sphingobium suberifaciens
KF437561	Rhizorhapis suberifaciens
AB024288	Blastomonas natatoria
AB024289	Sphingomonas ursincola
KJ528316	Blastomonas aquatica
KC759680	Parablastomonas arctica
FJ772064	Novosphingobium aquiterrae
JQ246446	Novosphingobium kunmingense
KT884900	Novosphingobium naphthae
AB070237	Novosphingobium tardaugens
KT750339	Novosphingobium flavum
LK056647	Novosphingobium piscinae
LN890294	Novosphingobium bradum
AJ303009	Novosphingobium lentum
AJ416411	Novosphingobium hassiacum
JN399172	Novosphingobium fuchskuhlense
AB025013	Novosphingobium stygium
DQ448852	Novosphingobium nitrogenifigens
KC479803	Novosphingobium arabidopsis
AY500142	Novosphingobium taihuense
CP000248	Novosphingobium aromaticivorans
AB025014	Novosphingobium subterraneum
D16147	Novosphingobium capsulatum
KM365125	Novosphingobium rhizosphaerae
EU336977	Novosphingobium acidiphilum
JN399173	Novosphingobium aquaticum
D13945	Novosphingobium rosa
KJ940052	Novosphingobium oryzae
KT885190	Novosphingobium lotistagni
FJ177534	Novosphingobium sediminicola
KP657488	Novosphingobium gossypii
EF424403	Novosphingobium mathurense
EF424402	Novosphingobium panipatense
KX215153	Novosphingobium guangzhouense
JN687581	Novosphingobium lindaniclasticum
JN695619	Novosphingobium barchaimii
EF029110	Novosphingobium resinovorum
HF548595	Novosphingobium colocasiae
FJ425737	Novosphingobium soli
AB177883	Novosphingobium naphthalenivorans
KF460450	Novosphingobium fluoreni
HE648058	Sphingopyxis italica
KX672815	Sphingopyxis solisilvae
CP009122	Sphingopyxis fribergensis
AF367204	Sphingopyxis chilensis
GQ131578	Sphingopyxis bauzanensis
AB245353	Sphingopyxis panaciterrae
Z73631	Sphingopyxis alaskensis
D13723	Sphingopyxis macrogoltabida
AF131297	Sphingopyxis taejonensis
AB245343	Sphingopyxis ginsengisoli
AJ416410	Sphingopyxis witflariensis
AY563034	Sphingopyxis granuli
KJ726770	Sphingopyxis flava
FJ599671	Sphingopyxis soli
EF494193	Sphingopyxis indica
EU075217	Sphingopyxis panaciterrulae
D13727	Sphingopyxis terrae
EF424391	Sphingopyxis ummariensis
D13722	Sphingomonas adhaesiva
DQ781321	Sphingorhabdus litoris
DQ781320	Sphingorhabdus marina
AY554010	Sphingorhabdus flavimaris
AB936074	Sphingorhabdus pacifica
KX990274	Blastomonas quesadae
AB524074	Parasphingopyxis lamellibrachiae
AY608604	Sphingopyxis baekryungensis
JN381068	Sphingorhabdus planktonica
HQ436492	Sphingorhabdus rigui
HQ436493	Sphingorhabdus wooponensis
HG008904	Sphingopyxis contaminans
KJ452169	Sphingorhabdus arenilitoris
KP721487	Novosphingobium endophyticum
AF502400	Novosphingobium pentaromativorans
KF676669	Novosphingobium chloroacetimidivorans
EF549586	Novosphingobium indicum
KC907395	Novosphingobium malaysiense
KJ708552	Novosphingobium marinum
KM591917	Sphingomicrobium aestuariivivum
JX235675	Sphingomicrobium astaxanthinifaciens
EU564841	Sphingomicrobium lutaoense
JX393854	Sphingomicrobium flavum
JX235672	Sphingomicrobium marinum
JX878395	Pacificimonas flava
KP994305	Erythrobacter atlanticus
HQ117934	Erythrobacter marinus
KP197673	Erythrobacter luteus
EU428782	Erythrobacter gangjinensis
KJ599648	Altererythrobacter buctensis
FJ935793	Altererythrobacter namhicola
FJ997597	Altererythrobacter aestuarii
HE680094	Erythrobacter odishensis
AY562220	Erythrobacter gaetbuli
AF500004	Erythrobacter flavus
KJ870094	Erythrobacter lutimaris
HQ203045	Erythrobacter pelagi
AF118020	Erythrobacter citreus
AY562219	Erythrobacter seohaensis
AY461441	Erythrobacter aquimaris
AF465835	Erythrobacter longus
FJ654473	Erythrobacter nanhaisediminis
AY706935	Erythrobacter vulgaris
AF465834	Porphyrobacter cryptus
DQ011529	Porphyrobacter dokdonensis
KP122961	Porphyrobacter mercurialis
AB021493	Porphyrobacter sanguineus
AB033328	Porphyrobacter tepidarius
AB033327	Porphyrobacter neustonensis
AB702992	Porphyrobacter colymbi
AY559428	Porphyrobacter donghaensis
AF465837	Erythromicrobium ramosum
AF465836	Erythrobacter litoralis
EU726272	Altererythrobacter marinus
FM177586	Altererythrobacter marensis
KX129915	Altererythrobacter confluentis
KP779619	Altererythrobacter sediminis
JF751048	Altererythrobacter gangjinensis
KJ658262	Altererythrobacter aestiaquae
KF924607	Altererythrobacter aurantiacus
AY739662	Altererythrobacter luteolus
KF924606	Altererythrobacter oceanensis
DQ453142	Erythrobacter jejuensis
AB363004	Altererythrobacter ishigakiensis
DQ399262	Altererythrobacter indicus
KC520828	Altererythrobacter xiamenensis
DQ304436	Altererythrobacter epoxidivorans
KP997219	Altererythrobacter rigui
KU311004	Altererythrobacter aerius
KJ734993	Qipengyuania sediminis
GU166344	Altererythrobacter dongtanensis
AY676115	Altererythrobacter troitsensis
KF145127	Croceicoccus naphthovorans
KT383844	Croceicoccus pelagius
EF623998	Croceicoccus marinus
KT383846	Croceicoccus mobilis
HM028673	Altererythrobacter xinjiangensis
KT906300	Altererythrobacter soli
KC018454	Altererythrobacter atlanticus
JF714701	Kordiimonas aestuarii
GU289640	Kordiimonas aquimaris
AY682384	Kordiimonas gwangyangensis
FJ847942	Kordiimonas lacus
KR919608	Kordiimonas lipolytica
KR491943	Kordiimonas sediminis
HQ288781	Eilatimonas milleporae
AB906690	Temperatibacter marinus
LC127220	Iodidimonas muriae
KF482756	Sneathiella chungangensis
AB289439	Sneathiella glossodoripedis
DQ219355	Sneathiella chinensis
FN687912	Oceanibacterium hippocampi
KP162059	Thalassocola ureilytica
U17645	Rickettsia honei
L36217	Rickettsia rickettsii
D38628	Rickettsia sibirica
AF541999	Rickettsia conorii
L36673	Rickettsia parkeri
AF178037	Rickettsia heilongjiangensis
DQ365810	Rickettsia raoultii
AF394906	Rickettsia asiatica
JFKF01000109	Rickettsia buchneri
AY049981	Rickettsia tamurae
L36215	Rickettsia montanensis
U74757	Rickettsia aeschlimannii
L36216	Rickettsia rhipicephali
L36214	Rickettsia massiliae
M21789	Rickettsia prowazekii
U12463	Rickettsia typhi
L36099	Rickettsia akari
L36101	Rickettsia australis
JWSW01000015	Rickettsia asembonensis
L36103	Rickettsia bellii
L36104	Rickettsia canadensis
D38623	Orientia tsutsugamushi
M73222	Ehrlichia chaffeensis
U15527	Ehrlichia muris
JX629805	Ehrlichia minasensis
M73227	Ehrlichia ewingii
X61659	Ehrlichia ruminantium
U02521	Anaplasma phagocytophilum
M21290	Neorickettsia risticii
M73219	Neorickettsia sennetsu
AM749667	Kiloniella laminariae
KJ418107	Kiloniella spongiae
KJ191195	Emcibacter nanhaiensis
EU861390	Magnetospira thiophila
EU440798	Thalassospira indica
AB265822	Thalassospira tepidiphila
AY186195	Thalassospira profundimaris
AB548215	Thalassospira povalilytica
JRJE01000018	Thalassospira australica
AY189753	Thalassospira xiamenensis
EU017546	Thalassospira xianhensis
AB786710	Thalassospira alkalitolerans
AB786711	Thalassospira mesophila
GU584152	Thalassospira lohafexi
AF358664	Thalassospira lucentensis
L06455	Magnetovibrio blakemorei
KU294728	Varunaivibrio sulfuroxidans
KP994391	Terasakiella brassicae
AB006768	Terasakiella pusilla
KF876014	Aestuariispira insulae
AM901295	Pararhodospirillum oryzae
AM710622	Pararhodospirillum sulfurexigens
AJ222662	Rhodospirillum photometricum
HE663493	Pararhodospirillum photometricum
CP000230	Rhodospirillum rubrum
FN391894	Phaeovibrio sulfidiphilus
AM283537	Roseospira goensis
AJ298879	Roseospira marina
AM282560	Roseospira visakhapatnamensis
AJ298880	Roseospira navarrensis
X99671	Rhodospira trueperi
AB074520	Novispirillum itersonii subsp. nipponicum
EF612765	Novispirillum itersonii subsp. itersonii
KM083603	Haematospirillum jordaniae
EF612767	Insolitispirillum peregrinum subsp. peregrinum
EF612768	Insolitispirillum peregrinum subsp. integrum
EU642410	Marispirillum indicum
HG974543	Caenispirillum deserti
FN995238	Caenispirillum salinarum
EF100694	Caenispirillum bisanense
AJ011919	Roseospirillum parvum
EF203900	Thalassobaculum litoreum
EU008565	Thalassobaculum salexigens
KP976094	Thalassobaculum fulvum
DQ665838	Nisaea denitrificans
DQ665839	Nisaea nitritireducens
EU656113	Oceanibaculum indicum
FJ463255	Oceanibaculum pacificum
KT461820	Tagaea marina
EU728658	Tistlia consotensis
FJ357427	Fodinicurvata fenggangensis
FJ357426	Fodinicurvata sediminis
HG764424	Fodinicurvata halophila
KP233090	Limibacillus halophilus
DQ401091	Pelagibius litoralis
D14432	Rhodovibrio salinarum
FR733704	Rhodovibrio sodomensis
JN605361	Limimonas halophila
HF969863	Acetobacter lambici
AB665068	Acetobacter okinawensis
AB052712	Acetobacter syzygii
EF030713	Acetobacter ghanensis
AM905849	Acetobacter fabarum
AB032351	Acetobacter lovaniensis
AB665066	Acetobacter papayae
AB032352	Acetobacter peroxydans
AB937774	Acetobacter suratthaniensis
GU205100	Acetobacter pasteurianus subsp. paradoxus
X71863	Acetobacter pasteurianus subsp. pasteurianus
AJ419835	Acetobacter pomorum
AB602333	Acetobacter farinalis
AB665070	Acetobacter persici
AB032350	Acetobacter orleanensis
AJ419844	Acetobacter malorum
AJ419843	Acetobacter cerevisiae
AY883036	Acetobacter senegalensis
AB032355	Acetobacter tropicalis
AB052710	Acetobacter cibinongensis
AB052706	Acetobacter orientalis
AB937775	Acetobacter thailandicus
AB032356	Acetobacter indonesiensis
X74066	Acetobacter aceti
AJ419840	Acetobacter sicerae
HM162854	Acetobacter musti
AY829472	Acetobacter oeni
AY669513	Acetobacter nitrogenifigens
AJ419838	Acetobacter estunensis
HG329624	Gluconobacter cerevisiae
AB178405	Gluconobacter kondonii
AB178431	Gluconobacter sphaericus
AB459530	Gluconobacter kanchanaburiensis
AB178392	Gluconobacter albidus
X73820	Gluconobacter oxydans
AB178429	Gluconobacter roseus
AB193244	Gluconobacter uchimurae
X82290	Gluconobacter frateurii
AB511060	Gluconobacter wancherniae
AB253435	Gluconobacter japonicus
AB128050	Gluconobacter thailandicus
AB540148	Gluconobacter nephelii
AB178406	Gluconobacter cerinus
AB513364	Neokomagataea tanensis
AB513363	Neokomagataea thailandica
AB786666	Swingsia samuiensis
KJ584313	Bombella intestini
AB110421	Saccharibacter floricola
AB304087	Tanticharoenia sakaeratensis
LC005449	Tanticharoenia aidae
AB303366	Ameyamaea chiangmaiensis
AB485739	Asaia platycodi
AB485741	Asaia prunellae
AB511277	Asaia spathodeae
AB035416	Asaia siamensis
AB025928	Asaia bogorensis
AB102953	Asaia krungthepensis
AB286050	Asaia lannensis
AB485740	Asaia astilbis
AF459454	Swaminathania salitolerans
AB056321	Kozakia baliensis
AB208549	Neoasaia chiangmaiensis
X77468	Acidomonas methanolica
AB739062	Nguyenibacter vanlangensis
AF127407	Gluconacetobacter sacchari
AB778531	Gluconacetobacter takamatsuzukensis
X75617	Gluconacetobacter liquefaciens
AB778526	Gluconacetobacter aggeris
AB627120	Gluconacetobacter asukensis
AB627116	Gluconacetobacter tumulicola
X75618	Gluconacetobacter diazotrophicus
AB778530	Gluconacetobacter tumulisoli
AF192761	Gluconacetobacter azotocaptans
AF111841	Gluconacetobacter johannae
JX013852	Komagataeibacter medellinensis
AY180961	Komagataeibacter rhaeticus
AB205221	Komagataeibacter oboediens
Y14694	Komagataeibacter intermedius
AB607833	Komagataeibacter kakiaceti
AB166743	Komagataeibacter nataicola
Z21936	Komagataeibacter europaeus
AY180960	Komagataeibacter swingsii
AJ012466	Komagataeibacter saccharivorans
AJ007698	Komagataeibacter sucrofermentans
X75619	Komagataeibacter xylinus
AY688433	Komagataeibacter kombuchae
X75620	Komagataeibacter hansenii
HE866758	Komagataeibacter maltaceti
AJ251110	Gluconacetobacter entanii
JQ436923	Endobacter medicaginis
AY788950	Granulibacter bethesdensis
D86513	Rhodopila globiformis
D30772	Acidiphilium angustum
D30776	Acidiphilium rubrum
D86511	Acidiphilium acidophilum
AB561883	Acidiphilium iwatense
D30773	Acidiphilium cryptum
D30775	Acidiphilium organovorum
AB006711	Acidiphilium multivorum
AB362219	Acidocella aluminiidurans
D30774	Acidocella facilis
D30771	Acidocella aminolytica
AM947653	Acidisoma sibiricum
AM947652	Acidisoma tundrae
AY140238	Acidicaldus organivorans
D86512	Acidisphaera rubrifaciens
FM244739	Roseomonas aestuarii
LT009499	Roseomonas rubra
LN810637	Roseomonas oryzae
AY150047	Roseomonas cervicalis
KC904962	Roseomonas rhizosphaerae
JX275860	Roseomonas aerophila
AJ488504	Roseomonas ludipueritiae
AM231587	Roseomonas aquatica
AJ786000	Roseomonas lacus
EF363716	Roseomonas terrae
EU707562	Roseomonas oryzicola
JN575264	Roseomonas soli
KF254767	Roseomonas eburnea
KF771274	Roseomonas alkaliterrae
KJ647399	Roseomonas arctica
EU290160	Roseomonas frigidaquae
AB297501	Roseomonas tokyonensis
AB369258	Roseomonas stagni
HQ436503	Roseomonas riguiloci
AJ633644	Rhodovarius lipocyclicus
KP274055	Roseomonas arcticisoli
KF619243	Roseomonas wooponensis
AJ871428	Belnapia moabensis
JN171665	Belnapia soli
HQ641379	Belnapia rosea
KF309177	Dankookia rubra
D85827	Paracraurococcus ruber
HQ882802	Humitalea rosea
AJ488505	Roseomonas rosea
EF661571	Roseomonas aerilata
EF368368	Roseomonas vinacea
KX129819	Roseomonas nepalensis
GU168019	Roseomonas pecuniae
AY220740	Roseomonas gilardii subsp. rosea
AY150045	Roseomonas gilardii subsp. gilardii
AF538712	Roseomonas mucosa
AB594202	Roseomonas elaeocarpi
KJ361470	Crenalkalicoccus roseus
D85828	Craurococcus roseus
EU012448	Roseococcus suduntuyensis
X72908	Roseococcus thiosulfatophilus
AF465832	Rubritepida flocculans
EF519867	Elioraea tepidiphila
AF179678	Defluviicoccus vanus
Z29619	Azospirillum lipoferum
DQ022958	Azospirillum melinis
AB185396	Azospirillum oryzae
JX274435	Azospirillum humicireducens
AY324110	Azospirillum brasilense
GU256444	Azospirillum formosense
AJ238567	Azospirillum doebereinerae
KR296799	Azospirillum agricola
DQ682470	Azospirillum zeae
AM922283	Azospirillum picis
EU678791	Azospirillum thiophilum
X79731	Azospirillum halopraeferens
DQ393891	Azospirillum canadense
AM419042	Azospirillum rugosum
KC297124	Azospirillum soli
JX843282	Azospirillum fermentarium
KJ862840	Niveispirillum cyanobacteriorum
Z29583	Azospirillum irakense
